id,remitente,asunto,contenido,enlaces,adjuntos,label
5000350,servicio.cliente@scotiabank.com.mx,Aviso de domiciliación ejecutada,Tu código de verificación es 114530. No lo compartas con nadie.,https://www.bancoazteca.com.mx/,aviso_domiciliacion.pdf,ham
5000351,notificaciones@bancoppel.com,Transferencia recibida,Se registró un cargo por $304.77 en comercio UBER el 17 de noviembre.,https://www.banorte.com/,,ham
5000352,tokens@bbva.mx,Recordatorio de corte de tarjeta,Has recibido una transferencia por $5317.46 de María López.,https://www.banorte.com/,comprobante_pago.pdf,ham
5000353,banca.en.linea@bancoppel.com,Tu tarjeta está lista para entrega,Confirmamos el pago por $8969.59 de tu tarjeta terminación ****9164.,https://www.bancoazteca.com.mx/,,ham
5000354,alertas@hsbc.com.mx,Código de verificación de un solo uso,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",https://www.banregio.com/,,ham
5000355,estado.cuenta@banbajio.com,Compra con tarjeta terminación ****5671,La transferencia programada para 20 de septiembre quedó registrada.,,comprobante_pago.pdf,ham
5000356,notificaciones@citibanamex.com,Compra con tarjeta terminación ****2719,La domiciliación por $605.94 se aplicó a tu cuenta ****2719.,https://www.afirme.com/,estado_cuenta.pdf,ham
5000357,notificaciones@banorte.com,Programación de transferencia exitosa,Tu código de verificación es 623510. No lo compartas con nadie.,https://www.santander.com.mx/,,ham
5000358,banca.en.linea@hsbc.com.mx,Notificación de acceso desde nuevo dispositivo,Se registró un cargo por $10580.50 en comercio NETFLIX el 5 de julio.,https://www.banorte.com/,estado_cuenta.pdf,ham
5000359,notificaciones@scotiabank.com.mx,Notificación de acceso desde nuevo dispositivo,La domiciliación por $9879.51 se aplicó a tu cuenta ****4136.,https://www.cibanco.com/,comprobante_pago.pdf,ham
5000360,banca.en.linea@bbva.mx,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",https://www.banorte.com/,ticket_pago.pdf,ham
5000361,soporte@inbursa.com,Código de verificación de un solo uso,Tu tarjeta terminación ****8420 está lista en la sucursal seleccionada.,https://www.banregio.com/,comprobante_pago.pdf,ham
5000362,servicio.cliente@bancoazteca.com.mx,Tu tarjeta está lista para entrega,Tu estado de cuenta de junio ya está disponible en banca en línea.,https://www.scotiabank.com.mx/,comprobante_pago.pdf,ham
5000363,tokens@inbursa.com,Tu tarjeta está lista para entrega,Se actualizó tu información de contacto correctamente.,https://www.scotiabank.com.mx/,movimientos.csv,ham
5000364,seguridad@citibanamex.com,Actualización de datos completada,Tu estado de cuenta de agosto ya está disponible en banca en línea.,https://www.banorte.com/,estado_cuenta.pdf,ham
5000365,estado.cuenta@banbajio.com,Confirmación de pago de tarjeta,Tu código de verificación es 768656. No lo compartas con nadie.,https://www.hsbc.com.mx/,,ham
5000366,notificaciones@bancoppel.com,Compra con tarjeta terminación ****2443,Se actualizó tu información de contacto correctamente.,https://www.cibanco.com/,,ham
5000367,pagos@scotiabank.com.mx,Compra con tarjeta terminación ****9963,Confirmamos el pago por $6213.30 de tu tarjeta terminación ****9963.,https://www.banregio.com/,,ham
5000368,servicio.cliente@inbursa.com,Actualización de datos completada,Confirmamos el pago por $6156.88 de tu tarjeta terminación ****7175.,,estado_cuenta.pdf,ham
5000369,notificaciones@banregio.com,Tu tarjeta está lista para entrega,Has recibido una transferencia por $9558.36 de Juan Pérez.,,aviso_domiciliacion.pdf,ham
5000370,servicio.cliente@bancoazteca.com.mx,Aviso de domiciliación ejecutada,Se actualizó tu información de contacto correctamente.,https://www.bancoppel.com/,movimientos.csv,ham
5000371,tokens@bbva.mx,Programación de transferencia exitosa,La domiciliación por $3562.91 se aplicó a tu cuenta ****2062.,,aviso_domiciliacion.pdf,ham
5000372,tokens@bancoppel.com,Alerta de movimiento en tu cuenta,"Detectamos un inicio de sesión desde Monterrey. Si fuiste tú, ignora este mensaje.",https://www.banorte.com/,,ham
5000373,notificaciones@citibanamex.com,Programación de transferencia exitosa,Se registró un cargo por $6498.54 en comercio AMAZON el 18 de diciembre.,,movimientos.csv,ham
5000374,servicio.cliente@banorte.com,Aviso de domiciliación ejecutada,La transferencia programada para 23 de abril quedó registrada.,https://www.banbajio.com/,estado_cuenta.pdf,ham
5000375,banca.en.linea@hsbc.com.mx,Confirmación de pago de tarjeta,Se registró un cargo por $5183.69 en comercio NETFLIX el 13 de enero.,https://www.afirme.com/,ticket_pago.pdf,ham
5000376,tokens@citibanamex.com,Tu tarjeta está lista para entrega,Has recibido una transferencia por $12223.25 de Ana Torres.,https://www.banorte.com/,estado_cuenta.pdf,ham
5000377,pagos@banregio.com,Tu tarjeta está lista para entrega,Has recibido una transferencia por $2462.87 de María López.,https://www.banregio.com/,ticket_pago.pdf,ham
5000378,seguridad@afirme.com,Compra con tarjeta terminación ****5925,La transferencia programada para 4 de febrero quedó registrada.,https://www.scotiabank.com.mx/,ticket_pago.pdf,ham
5000379,servicio.cliente@banregio.com,Alerta de movimiento en tu cuenta,Se actualizó tu información de contacto correctamente.,https://www.hsbc.com.mx/,,ham
5000380,tokens@ci-bank.com,Código de verificación de un solo uso,Tu código de verificación es 354535. No lo compartas con nadie.,,,ham
5000381,banca.en.linea@afirme.com,Recordatorio de corte de tarjeta,Has recibido una transferencia por $4798.66 de Carlos Ruiz.,https://www.inbursa.com/,comprobante_pago.pdf,ham
5000382,tokens@bbva.mx,Compra con tarjeta terminación ****9804,Confirmamos el pago por $105.15 de tu tarjeta terminación ****9804.,https://www.santander.com.mx/,,ham
5000383,seguridad@banorte.com,Notificación de acceso desde nuevo dispositivo,Tu estado de cuenta de mayo ya está disponible en banca en línea.,https://www.cibanco.com/,comprobante_pago.pdf,ham
5000384,tokens@hsbc.com.mx,Aviso de domiciliación ejecutada,La domiciliación por $10388.93 se aplicó a tu cuenta ****1954.,,estado_cuenta.pdf,ham
5000385,banca.en.linea@afirme.com,Actualización de datos completada,Confirmamos el pago por $1370.67 de tu tarjeta terminación ****6543.,https://www.banorte.com/,estado_cuenta.pdf,ham
5000386,soporte@santander.com.mx,Transferencia recibida,Has recibido una transferencia por $11298.56 de Sofía Hernández.,https://www.cibanco.com/,ticket_pago.pdf,ham
5000387,alertas@citibanamex.com,Compra con tarjeta terminación ****3725,La transferencia programada para 3 de marzo quedó registrada.,,comprobante_pago.pdf,ham
5000388,alertas@banbajio.com,Actualización de datos completada,La domiciliación por $1605.93 se aplicó a tu cuenta ****1929.,,comprobante_pago.pdf,ham
5000389,seguridad@scotiabank.com.mx,Confirmación de pago de tarjeta,Confirmamos el pago por $6182.51 de tu tarjeta terminación ****4374.,https://www.hsbc.com.mx/,,ham
5000390,seguridad@inbursa.com,Compra con tarjeta terminación ****1068,Tu estado de cuenta de enero ya está disponible en banca en línea.,https://www.citibanamex.com/,movimientos.csv,ham
5000391,estado.cuenta@hsbc.com.mx,Alerta de movimiento en tu cuenta,Tu código de verificación es 097716. No lo compartas con nadie.,,,ham
5000392,soporte@banregio.com,Compra con tarjeta terminación ****3740,Se registró un cargo por $7367.24 en comercio NETFLIX el 24 de febrero.,https://www.inbursa.com/,comprobante_pago.pdf,ham
5000393,banca.en.linea@hsbc.com.mx,Aviso de domiciliación ejecutada,Se actualizó tu información de contacto correctamente.,https://www.cibanco.com/,movimientos.csv,ham
5000394,notificaciones@ci-bank.com,Programación de transferencia exitosa,La domiciliación por $4207.46 se aplicó a tu cuenta ****1973.,https://www.banorte.com/,estado_cuenta.pdf,ham
5000395,notificaciones@citibanamex.com,Estado de cuenta disponible,Tu estado de cuenta de mayo ya está disponible en banca en línea.,,ticket_pago.pdf,ham
5000396,servicio.cliente@banbajio.com,Notificación de acceso desde nuevo dispositivo,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.citibanamex.com/,estado_cuenta.pdf,ham
5000397,soporte@bbva.mx,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****6771 está lista en la sucursal seleccionada.,https://www.hsbc.com.mx/,movimientos.csv,ham
5000398,no-reply@scotiabank.com.mx,Programación de transferencia exitosa,Se registró un cargo por $11153.25 en comercio OXXO el 10 de enero.,,,ham
5000399,no-reply@banorte.com,Tu tarjeta está lista para entrega,Tu estado de cuenta de marzo ya está disponible en banca en línea.,https://www.bbva.mx/,,ham
5000400,pagos@bancoppel.com,Actualización de datos completada,Confirmamos el pago por $11967.51 de tu tarjeta terminación ****3411.,,ticket_pago.pdf,ham
5000401,estado.cuenta@ci-bank.com,Actualización de datos completada,"Detectamos un inicio de sesión desde CDMX. Si fuiste tú, ignora este mensaje.",https://www.inbursa.com/,ticket_pago.pdf,ham
5000402,notificaciones@bancoppel.com,Confirmación de pago de tarjeta,Tu código de verificación es 885285. No lo compartas con nadie.,https://www.inbursa.com/,comprobante_pago.pdf,ham
5000403,pagos@scotiabank.com.mx,Transferencia recibida,Se actualizó tu información de contacto correctamente.,https://www.banregio.com/,movimientos.csv,ham
5000404,no-reply@ci-bank.com,Compra con tarjeta terminación ****3161,Tu código de verificación es 430708. No lo compartas con nadie.,,aviso_domiciliacion.pdf,ham
5000405,no-reply@ci-bank.com,Código de verificación de un solo uso,Tu estado de cuenta de julio ya está disponible en banca en línea.,,comprobante_pago.pdf,ham
5000406,seguridad@inbursa.com,Compra con tarjeta terminación ****3573,Confirmamos el pago por $4951.04 de tu tarjeta terminación ****3573.,,estado_cuenta.pdf,ham
5000407,seguridad@bbva.mx,Tu tarjeta está lista para entrega,Tu código de verificación es 572319. No lo compartas con nadie.,,ticket_pago.pdf,ham
5000408,alertas@santander.com.mx,Programación de transferencia exitosa,Tu estado de cuenta de noviembre ya está disponible en banca en línea.,,estado_cuenta.pdf,ham
5000409,alertas@banregio.com,Confirmación de pago de tarjeta,Se registró un cargo por $7994.67 en comercio NETFLIX el 15 de julio.,https://www.banbajio.com/,comprobante_pago.pdf,ham
5000410,tokens@banorte.com,Código de verificación de un solo uso,Confirmamos el pago por $7802.03 de tu tarjeta terminación ****0724.,https://www.inbursa.com/,comprobante_pago.pdf,ham
5000411,soporte@bbva.mx,Actualización de datos completada,La transferencia programada para 1 de febrero quedó registrada.,https://www.banregio.com/,ticket_pago.pdf,ham
5000412,banca.en.linea@banorte.com,Notificación de acceso desde nuevo dispositivo,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",https://www.santander.com.mx/,aviso_domiciliacion.pdf,ham
5000413,soporte@ci-bank.com,Código de verificación de un solo uso,Se actualizó tu información de contacto correctamente.,https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
5000414,no-reply@bancoazteca.com.mx,Transferencia recibida,La domiciliación por $6953.45 se aplicó a tu cuenta ****5256.,https://www.cibanco.com/,comprobante_pago.pdf,ham
5000415,servicio.cliente@hsbc.com.mx,Estado de cuenta disponible,Tu código de verificación es 817622. No lo compartas con nadie.,,estado_cuenta.pdf,ham
5000416,seguridad@santander.com.mx,Confirmación de pago de tarjeta,La transferencia programada para 4 de febrero quedó registrada.,,movimientos.csv,ham
5000417,estado.cuenta@ci-bank.com,Notificación de acceso desde nuevo dispositivo,Se actualizó tu información de contacto correctamente.,https://www.bancoazteca.com.mx/,aviso_domiciliacion.pdf,ham
5000418,notificaciones@bancoppel.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.banregio.com/,ticket_pago.pdf,ham
5000419,notificaciones@banregio.com,Estado de cuenta disponible,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.inbursa.com/,comprobante_pago.pdf,ham
5000420,no-reply@banbajio.com,Confirmación de pago de tarjeta,La domiciliación por $8894.77 se aplicó a tu cuenta ****8010.,https://www.cibanco.com/,movimientos.csv,ham
5000421,no-reply@citibanamex.com,Programación de transferencia exitosa,Tu código de verificación es 016506. No lo compartas con nadie.,https://www.citibanamex.com/,estado_cuenta.pdf,ham
5000422,soporte@scotiabank.com.mx,Confirmación de pago de tarjeta,Se actualizó tu información de contacto correctamente.,,ticket_pago.pdf,ham
5000423,soporte@santander.com.mx,Aviso de domiciliación ejecutada,Tu código de verificación es 949499. No lo compartas con nadie.,https://www.hsbc.com.mx/,estado_cuenta.pdf,ham
5000424,soporte@banbajio.com,Notificación de acceso desde nuevo dispositivo,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",https://www.afirme.com/,,ham
5000425,banca.en.linea@santander.com.mx,Tu tarjeta está lista para entrega,Has recibido una transferencia por $12160.55 de Juan Pérez.,https://www.banorte.com/,comprobante_pago.pdf,ham
5000426,pagos@hsbc.com.mx,Actualización de datos completada,La domiciliación por $8146.09 se aplicó a tu cuenta ****9548.,,estado_cuenta.pdf,ham
5000427,pagos@banregio.com,Actualización de datos completada,La domiciliación por $9369.62 se aplicó a tu cuenta ****9845.,,movimientos.csv,ham
5000428,alertas@banorte.com,Alerta de movimiento en tu cuenta,Tu estado de cuenta de junio ya está disponible en banca en línea.,https://www.inbursa.com/,aviso_domiciliacion.pdf,ham
5000429,no-reply@bancoppel.com,Código de verificación de un solo uso,Se registró un cargo por $4697.23 en comercio NETFLIX el 19 de enero.,,movimientos.csv,ham
5000430,tokens@santander.com.mx,Transferencia recibida,Tu código de verificación es 624368. No lo compartas con nadie.,https://www.bbva.mx/,estado_cuenta.pdf,ham
5000431,seguridad@banregio.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.banbajio.com/,aviso_domiciliacion.pdf,ham
5000432,notificaciones@ci-bank.com,Confirmación de pago de tarjeta,Tu código de verificación es 858386. No lo compartas con nadie.,https://www.cibanco.com/,estado_cuenta.pdf,ham
5000433,servicio.cliente@hsbc.com.mx,Confirmación de pago de tarjeta,Has recibido una transferencia por $4144.57 de María López.,https://www.afirme.com/,ticket_pago.pdf,ham
5000434,tokens@bancoppel.com,Programación de transferencia exitosa,La transferencia programada para 8 de abril quedó registrada.,,aviso_domiciliacion.pdf,ham
5000435,pagos@banbajio.com,Alerta de movimiento en tu cuenta,Has recibido una transferencia por $11090.83 de Carlos Ruiz.,https://www.banorte.com/,estado_cuenta.pdf,ham
5000436,seguridad@santander.com.mx,Actualización de datos completada,Confirmamos el pago por $309.14 de tu tarjeta terminación ****4380.,,comprobante_pago.pdf,ham
5000437,banca.en.linea@ci-bank.com,Compra con tarjeta terminación ****1732,Tu estado de cuenta de julio ya está disponible en banca en línea.,https://www.afirme.com/,estado_cuenta.pdf,ham
5000438,tokens@scotiabank.com.mx,Compra con tarjeta terminación ****0132,Se registró un cargo por $6881.00 en comercio OXXO el 11 de abril.,,comprobante_pago.pdf,ham
5000439,alertas@bbva.mx,Transferencia recibida,Tu código de verificación es 740392. No lo compartas con nadie.,,ticket_pago.pdf,ham
5000440,pagos@afirme.com,Compra con tarjeta terminación ****2828,Tu estado de cuenta de octubre ya está disponible en banca en línea.,https://www.cibanco.com/,,ham
5000441,tokens@afirme.com,Alerta de movimiento en tu cuenta,Tu estado de cuenta de febrero ya está disponible en banca en línea.,,movimientos.csv,ham
5000442,servicio.cliente@scotiabank.com.mx,Recordatorio de corte de tarjeta,Se registró un cargo por $10616.92 en comercio WALMART el 2 de mayo.,https://www.scotiabank.com.mx/,estado_cuenta.pdf,ham
5000443,estado.cuenta@afirme.com,Tu tarjeta está lista para entrega,Tu código de verificación es 466448. No lo compartas con nadie.,https://www.bancoppel.com/,aviso_domiciliacion.pdf,ham
5000444,servicio.cliente@citibanamex.com,Aviso de domiciliación ejecutada,Tu código de verificación es 673379. No lo compartas con nadie.,https://www.bancoppel.com/,ticket_pago.pdf,ham
5000445,pagos@ci-bank.com,Transferencia recibida,Tu tarjeta terminación ****6399 está lista en la sucursal seleccionada.,,movimientos.csv,ham
5000446,seguridad@scotiabank.com.mx,Confirmación de pago de tarjeta,Has recibido una transferencia por $5979.22 de María López.,https://www.inbursa.com/,,ham
5000447,servicio.cliente@hsbc.com.mx,Aviso de domiciliación ejecutada,Tu código de verificación es 839970. No lo compartas con nadie.,https://www.banorte.com/,aviso_domiciliacion.pdf,ham
5000448,pagos@afirme.com,Recordatorio de corte de tarjeta,Tu código de verificación es 327180. No lo compartas con nadie.,https://www.cibanco.com/,aviso_domiciliacion.pdf,ham
5000449,banca.en.linea@citibanamex.com,Transferencia recibida,La transferencia programada para 21 de febrero quedó registrada.,,comprobante_pago.pdf,ham
5000450,soporte@bbva.mx,Compra con tarjeta terminación ****4762,"Detectamos un inicio de sesión desde Puebla. Si fuiste tú, ignora este mensaje.",https://www.citibanamex.com/,ticket_pago.pdf,ham
5000451,tokens@scotiabank.com.mx,Confirmación de pago de tarjeta,Tu código de verificación es 024504. No lo compartas con nadie.,https://www.banbajio.com/,,ham
5000452,banca.en.linea@santander.com.mx,Transferencia recibida,Tu tarjeta terminación ****4593 está lista en la sucursal seleccionada.,https://www.inbursa.com/,comprobante_pago.pdf,ham
5000453,tokens@bancoppel.com,Compra con tarjeta terminación ****6176,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",,estado_cuenta.pdf,ham
5000454,soporte@banorte.com,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,,estado_cuenta.pdf,ham
5000455,servicio.cliente@banbajio.com,Confirmación de pago de tarjeta,Confirmamos el pago por $2254.66 de tu tarjeta terminación ****3244.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
5000456,estado.cuenta@bancoppel.com,Código de verificación de un solo uso,Se registró un cargo por $2267.22 en comercio AMAZON el 22 de febrero.,https://www.inbursa.com/,aviso_domiciliacion.pdf,ham
5000457,servicio.cliente@bancoppel.com,Actualización de datos completada,Tu estado de cuenta de febrero ya está disponible en banca en línea.,,movimientos.csv,ham
5000458,servicio.cliente@banbajio.com,Confirmación de pago de tarjeta,Tu estado de cuenta de febrero ya está disponible en banca en línea.,https://www.banregio.com/,,ham
5000459,soporte@banregio.com,Aviso de domiciliación ejecutada,La domiciliación por $3906.65 se aplicó a tu cuenta ****0896.,https://www.bancoppel.com/,estado_cuenta.pdf,ham
5000460,seguridad@citibanamex.com,Código de verificación de un solo uso,La domiciliación por $9895.22 se aplicó a tu cuenta ****7472.,https://www.bbva.mx/,estado_cuenta.pdf,ham
5000461,banca.en.linea@citibanamex.com,Código de verificación de un solo uso,"Detectamos un inicio de sesión desde CDMX. Si fuiste tú, ignora este mensaje.",https://www.bbva.mx/,movimientos.csv,ham
5000462,pagos@bancoazteca.com.mx,Transferencia recibida,Se actualizó tu información de contacto correctamente.,https://www.banregio.com/,estado_cuenta.pdf,ham
5000463,notificaciones@citibanamex.com,Transferencia recibida,Tu estado de cuenta de febrero ya está disponible en banca en línea.,https://www.scotiabank.com.mx/,movimientos.csv,ham
5000464,tokens@inbursa.com,Aviso de domiciliación ejecutada,Se actualizó tu información de contacto correctamente.,https://www.inbursa.com/,movimientos.csv,ham
5000465,soporte@banregio.com,Alerta de movimiento en tu cuenta,La domiciliación por $8671.90 se aplicó a tu cuenta ****0556.,https://www.bbva.mx/,estado_cuenta.pdf,ham
5000466,servicio.cliente@hsbc.com.mx,Tu tarjeta está lista para entrega,"Detectamos un inicio de sesión desde Querétaro. Si fuiste tú, ignora este mensaje.",https://www.banbajio.com/,,ham
5000467,notificaciones@scotiabank.com.mx,Programación de transferencia exitosa,La domiciliación por $5299.68 se aplicó a tu cuenta ****5886.,https://www.inbursa.com/,estado_cuenta.pdf,ham
5000468,no-reply@hsbc.com.mx,Recordatorio de corte de tarjeta,La transferencia programada para 16 de agosto quedó registrada.,https://www.afirme.com/,aviso_domiciliacion.pdf,ham
5000469,pagos@inbursa.com,Transferencia recibida,Se actualizó tu información de contacto correctamente.,https://www.banregio.com/,movimientos.csv,ham
5000470,alertas@inbursa.com,Confirmación de pago de tarjeta,Tu tarjeta terminación ****9110 está lista en la sucursal seleccionada.,https://www.inbursa.com/,movimientos.csv,ham
5000471,pagos@citibanamex.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.santander.com.mx/,,ham
5000472,banca.en.linea@banbajio.com,Transferencia recibida,La transferencia programada para 10 de febrero quedó registrada.,https://www.afirme.com/,,ham
5000473,no-reply@hsbc.com.mx,Código de verificación de un solo uso,La domiciliación por $4611.38 se aplicó a tu cuenta ****8216.,https://www.bbva.mx/,,ham
5000474,notificaciones@afirme.com,Recordatorio de corte de tarjeta,Has recibido una transferencia por $4552.24 de Ana Torres.,https://www.bbva.mx/,aviso_domiciliacion.pdf,ham
5000475,soporte@santander.com.mx,Alerta de movimiento en tu cuenta,Se actualizó tu información de contacto correctamente.,https://www.scotiabank.com.mx/,estado_cuenta.pdf,ham
5000476,no-reply@inbursa.com,Recordatorio de corte de tarjeta,La domiciliación por $7644.42 se aplicó a tu cuenta ****2383.,https://www.banbajio.com/,aviso_domiciliacion.pdf,ham
5000477,alertas@hsbc.com.mx,Programación de transferencia exitosa,Confirmamos el pago por $387.72 de tu tarjeta terminación ****9464.,https://www.inbursa.com/,movimientos.csv,ham
5000478,tokens@banregio.com,Transferencia recibida,La domiciliación por $2260.32 se aplicó a tu cuenta ****3060.,https://www.banorte.com/,,ham
5000479,tokens@ci-bank.com,Programación de transferencia exitosa,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",,comprobante_pago.pdf,ham
5000480,notificaciones@scotiabank.com.mx,Transferencia recibida,La transferencia programada para 14 de diciembre quedó registrada.,https://www.citibanamex.com/,estado_cuenta.pdf,ham
5000481,pagos@bancoazteca.com.mx,Tu tarjeta está lista para entrega,La domiciliación por $6542.63 se aplicó a tu cuenta ****4521.,https://www.bancoppel.com/,movimientos.csv,ham
5000482,soporte@santander.com.mx,Actualización de datos completada,Tu código de verificación es 629149. No lo compartas con nadie.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
5000483,pagos@hsbc.com.mx,Estado de cuenta disponible,Tu estado de cuenta de febrero ya está disponible en banca en línea.,,estado_cuenta.pdf,ham
5000484,alertas@inbursa.com,Programación de transferencia exitosa,Confirmamos el pago por $7839.88 de tu tarjeta terminación ****9018.,https://www.bbva.mx/,ticket_pago.pdf,ham
5000485,no-reply@bancoazteca.com.mx,Confirmación de pago de tarjeta,Confirmamos el pago por $6509.01 de tu tarjeta terminación ****5589.,,,ham
5000486,seguridad@banregio.com,Compra con tarjeta terminación ****0804,Se registró un cargo por $8620.69 en comercio WALMART el 18 de septiembre.,https://www.bbva.mx/,estado_cuenta.pdf,ham
5000487,servicio.cliente@bancoppel.com,Notificación de acceso desde nuevo dispositivo,Tu código de verificación es 898706. No lo compartas con nadie.,,aviso_domiciliacion.pdf,ham
5000488,no-reply@santander.com.mx,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.hsbc.com.mx/,,ham
5000489,alertas@inbursa.com,Estado de cuenta disponible,La transferencia programada para 22 de septiembre quedó registrada.,https://www.banregio.com/,aviso_domiciliacion.pdf,ham
5000490,alertas@bbva.mx,Código de verificación de un solo uso,Tu tarjeta terminación ****4397 está lista en la sucursal seleccionada.,https://www.scotiabank.com.mx/,estado_cuenta.pdf,ham
5000491,tokens@banbajio.com,Recordatorio de corte de tarjeta,Tu código de verificación es 278347. No lo compartas con nadie.,,movimientos.csv,ham
5000492,notificaciones@hsbc.com.mx,Actualización de datos completada,Confirmamos el pago por $5318.97 de tu tarjeta terminación ****4492.,,estado_cuenta.pdf,ham
5000493,alertas@santander.com.mx,Programación de transferencia exitosa,Tu estado de cuenta de julio ya está disponible en banca en línea.,https://www.inbursa.com/,movimientos.csv,ham
5000494,no-reply@bbva.mx,Tu tarjeta está lista para entrega,Tu código de verificación es 661473. No lo compartas con nadie.,https://www.afirme.com/,,ham
5000495,servicio.cliente@afirme.com,Confirmación de pago de tarjeta,Has recibido una transferencia por $11672.55 de Juan Pérez.,,aviso_domiciliacion.pdf,ham
5000496,seguridad@banorte.com,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,,ticket_pago.pdf,ham
5000497,pagos@inbursa.com,Programación de transferencia exitosa,La transferencia programada para 26 de octubre quedó registrada.,https://www.afirme.com/,estado_cuenta.pdf,ham
5000498,notificaciones@scotiabank.com.mx,Aviso de domiciliación ejecutada,Tu estado de cuenta de noviembre ya está disponible en banca en línea.,https://www.banregio.com/,aviso_domiciliacion.pdf,ham
5000499,notificaciones@ci-bank.com,Estado de cuenta disponible,La domiciliación por $10660.54 se aplicó a tu cuenta ****0846.,https://www.santander.com.mx/,comprobante_pago.pdf,ham
5000500,pagos@santander.com.mx,Notificación de acceso desde nuevo dispositivo,Se registró un cargo por $9840.40 en comercio NETFLIX el 14 de enero.,https://www.scotiabank.com.mx/,comprobante_pago.pdf,ham
5000501,notificaciones@ci-bank.com,Compra con tarjeta terminación ****0196,Tu tarjeta terminación ****0196 está lista en la sucursal seleccionada.,https://www.citibanamex.com/,,ham
5000502,no-reply@bancoppel.com,Notificación de acceso desde nuevo dispositivo,Has recibido una transferencia por $9331.17 de Ana Torres.,,movimientos.csv,ham
5000503,pagos@scotiabank.com.mx,Tu tarjeta está lista para entrega,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",https://www.citibanamex.com/,ticket_pago.pdf,ham
5000504,banca.en.linea@scotiabank.com.mx,Estado de cuenta disponible,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.banbajio.com/,comprobante_pago.pdf,ham
5000505,notificaciones@banbajio.com,Código de verificación de un solo uso,Se actualizó tu información de contacto correctamente.,https://www.citibanamex.com/,movimientos.csv,ham
5000506,estado.cuenta@scotiabank.com.mx,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,https://www.banregio.com/,,ham
5000507,alertas@bancoazteca.com.mx,Estado de cuenta disponible,Tu estado de cuenta de septiembre ya está disponible en banca en línea.,https://www.afirme.com/,ticket_pago.pdf,ham
5000508,seguridad@bbva.mx,Notificación de acceso desde nuevo dispositivo,Has recibido una transferencia por $8692.15 de Carlos Ruiz.,https://www.inbursa.com/,ticket_pago.pdf,ham
5000509,seguridad@hsbc.com.mx,Programación de transferencia exitosa,Tu estado de cuenta de marzo ya está disponible en banca en línea.,https://www.hsbc.com.mx/,movimientos.csv,ham
5000510,seguridad@hsbc.com.mx,Código de verificación de un solo uso,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.cibanco.com/,estado_cuenta.pdf,ham
5000511,pagos@banbajio.com,Transferencia recibida,Tu estado de cuenta de mayo ya está disponible en banca en línea.,,,ham
5000512,alertas@scotiabank.com.mx,Actualización de datos completada,La transferencia programada para 21 de agosto quedó registrada.,https://www.inbursa.com/,ticket_pago.pdf,ham
5000513,seguridad@scotiabank.com.mx,Alerta de movimiento en tu cuenta,"Detectamos un inicio de sesión desde Monterrey. Si fuiste tú, ignora este mensaje.",,aviso_domiciliacion.pdf,ham
5000514,no-reply@banorte.com,Actualización de datos completada,Tu tarjeta terminación ****7996 está lista en la sucursal seleccionada.,https://www.citibanamex.com/,comprobante_pago.pdf,ham
5000515,soporte@bancoazteca.com.mx,Código de verificación de un solo uso,Tu estado de cuenta de junio ya está disponible en banca en línea.,https://www.scotiabank.com.mx/,ticket_pago.pdf,ham
5000516,alertas@banregio.com,Recordatorio de corte de tarjeta,Has recibido una transferencia por $1237.50 de Ana Torres.,https://www.inbursa.com/,ticket_pago.pdf,ham
5000517,tokens@citibanamex.com,Código de verificación de un solo uso,La domiciliación por $11733.69 se aplicó a tu cuenta ****2139.,https://www.bbva.mx/,estado_cuenta.pdf,ham
5000518,tokens@ci-bank.com,Código de verificación de un solo uso,Tu código de verificación es 740121. No lo compartas con nadie.,https://www.scotiabank.com.mx/,movimientos.csv,ham
